EANL_Tipo_impianto,Cat_Tariffa,Nuclei_domestici,Nuclei_commerciali,Nuclei_non_residenti,Condominio,Componenti,Località,ProccessedVia,ProcessedAddress,Consumo_medio_2020,Consumo_medio_2021,Consumo_medio_2022,Consumo_medio_2023,Consumo_medio_2024
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3031,7.31,7.31,7.45,8.03,7.54
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS959,0.5,0.5,0.26,0.35,0.31
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2712,0.26,0.26,0.22,0.09,0.87
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2785,1.98,1.98,1.56,0.76,0.89
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS959,3.66,3.66,1.57,3.21,5.51
1200,Uso domestico non residente,1.0,,,,4.0,VENEZIA,CS,CS959,4.49,4.49,4.41,8.06,8.38
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS959,12.02,12.02,0.1,0.0,0.75
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS964,4.85,4.85,2.5,4.93,5.71
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2664,0.0,0.0,0.0,0.0,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS11Z,4.65,4.65,2.97,0.0,11.76
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2961,2.83,2.83,1.28,1.93,3.81
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS4003,0.55,0.55,0.4,1.29,1.11
1200,Uso domestico non residente,1.0,,,,,VENEZIA,GD,GD80,3.38,3.38,3.33,2.97,1.06
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2665,3.17,3.17,5.25,3.11,4.14
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2982A,0.0,0.0,0.0,0.0,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS4003A,0.0,0.0,0.0,0.0,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2390,1.37,1.37,3.51,0.29,0.62
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3777,99999.0,8.09,0.65,14.05,23.68
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS11Z,1.52,1.52,0.0,0.0,0.08
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2390,8.21,8.21,7.91,53.02,0.0
1200,Uso domestico non residente,3.0,,,X,,VENEZIA,CS,CS3122,0.0,0.0,0.0,0.0,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS11Z,2.01,2.01,3.51,0.46,4.36
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3124,7.0,7.0,9.41,0.0,8.77
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS11Z,2.25,2.25,0.0,0.0,0.23
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2411,1.82,1.82,1.73,2.76,2.77
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS11Z,2.25,2.25,0.0,1.31,1.87
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3055,0.54,0.54,0.28,0.76,1.7
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3124,0.08,0.08,0.12,0.13,0.16
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3056,5.11,5.11,2.74,3.74,4.5
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2414,0.72,0.72,4.05,4.05,4.05
,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS9B,7.34,7.34,7.77,6.94,6.92
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS13,5.43,5.43,5.61,1.83,2.64
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3419,0.0,0.0,0.0,0.0,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3794,24.69,24.69,17.74,20.63,19.32
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3059,5.65,5.65,1.08,0.34,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3133,17.27,17.27,0.86,0.68,1.12
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3794,12.2,12.2,10.7,6.46,0.33
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3133,4.36,4.36,4.37,2.87,1.28
1001,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS17,5.11,5.11,2.33,0.26,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2419,1.39,1.39,4.97,4.18,4.89
12NR,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS22,10.3,10.3,9.49,8.23,5.52
1001,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS23,2.21,2.21,2.77,6.07,8.83
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS4313,2.18,2.18,0.79,2.43,0.42
,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS23,2.32,2.32,0.81,1.91,2.52
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3133,9.02,9.02,7.55,4.14,4.17
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS4313,5.55,5.55,0.17,0.0,0.08
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS23,8.62,8.62,2.22,4.77,7.72
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3809,3.51,3.51,1.57,1.38,2.79
,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS24,0.0,0.0,0.0,0.0,0.21
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS25,7.81,7.81,3.86,6.3,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2419,12.66,12.66,5.97,13.2,20.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS32,9.26,9.26,5.04,1.38,1.73
,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS32,99999.0,99999.0,0.0,4.89,3.62
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS32A,13.17,13.17,13.66,14.65,9.14
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3810,15.8,15.8,3.21,7.64,8.45
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS40C,0.81,0.81,2.69,4.35,3.98
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3812,6.6,6.6,5.17,4.33,4.33
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2821,3.88,3.88,1.24,8.41,9.52
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS4320,10.28,10.28,1.13,1.55,4.71
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3813,1.08,1.08,1.29,1.77,1.74
12AS,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS42,6.95,6.95,8.93,5.63,6.07
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2721,8.36,8.36,0.15,0.34,0.25
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS45,7.58,7.58,0.42,3.48,6.15
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2428,0.85,0.85,4.01,3.44,4.69
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2721,0.0,0.0,35.49,0.0,3.91
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS54,2.48,2.48,1.48,3.96,4.57
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS55A,0.56,0.56,0.83,1.08,0.94
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS57,1.92,1.92,1.52,1.52,1.52
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2821L,2.72,2.72,1.46,1.78,0.0
1200,Uso domestico non residente,2.0,,,X,,VENEZIA,CS,CS58,7.33,7.33,5.9,1.99,7.5
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3899,0.23,0.23,0.0,0.0,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS59,7.91,7.91,4.66,7.84,8.98
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS61,1.85,1.85,1.73,2.6,2.84
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS61A,1.97,1.97,2.47,2.42,3.62
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS61A,7.08,7.08,0.62,2.15,0.64
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3899,0.0,0.0,0.0,0.0,0.0
1200,Uso domestico non residente,2.0,,,X,,VENEZIA,CS,CS62,5.63,5.63,11.5,12.83,12.83
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3424,8.46,8.46,7.32,0.0,0.7
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS65,4.43,4.43,2.78,1.18,6.3
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS65,2.9,2.9,1.74,0.0,1.02
1001,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS65C,2.28,2.28,6.84,2.25,4.76
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2723,0.0,0.0,6.18,0.0,0.0
12NR,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS66B,0.0,0.0,0.0,0.0,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS68,17.56,17.56,19.82,28.14,18.66
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2430,18.45,18.45,6.1,4.92,2.46
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2821L,3.18,3.18,0.0,0.83,1.3
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3900,0.08,0.08,0.51,0.0,0.25
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2724,0.09,0.09,0.06,0.08,0.17
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2821L,15.21,15.21,12.26,13.76,0.57
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2724,0.06,0.06,0.12,0.08,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS78,8.77,8.77,10.03,9.19,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS79,5.76,5.76,10.34,4.17,5.7
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2430,10.73,10.73,2.65,5.73,9.84
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS81,0.0,0.0,0.0,0.12,0.31
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS82,2.9,2.9,1.04,0.12,0.59
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS97,0.0,0.0,0.0,1.33,1.34
12NR,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS97,2.49,2.49,2.49,2.27,2.04
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3429,9.97,9.97,0.0,6.4,11.14
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS97,0.64,0.64,2.07,6.45,8.41
12NR,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS97,19.5,19.5,0.0,0.0,16.2
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS97,4.33,4.33,2.27,6.36,0.0
1200,Uso domestico non residente,1.0,,,,1.0,VENEZIA,CS,CS97,1.69,12.0,6.52,5.48,1.14
12NR,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS97,11.3,11.3,10.88,10.35,10.28
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS97,6.1,6.1,5.85,5.97,5.92
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS97,12.6,12.6,9.85,0.0,4.95
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3436,0.0,0.0,0.0,0.41,0.48
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS97,8.03,8.03,10.23,0.0,4.29
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS97,10.11,10.11,2.64,1.91,2.22
12NR,Uso domestico non residente,1.0,,,,,VENEZIA,GD,GD80,6.76,6.76,0.33,1.81,4.25
1200,Uso domestico non residente,1.0,,,,,VENEZIA,GD,GD80,4.9,4.9,3.83,3.38,0.46
1200,Uso domestico non residente,1.0,,,,,VENEZIA,GD,GD80,3.67,3.67,0.0,5.07,8.57
1200,Uso domestico non residente,1.0,,,,,VENEZIA,GD,GD80,0.0,0.0,2.72,4.12,6.3
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2985,2.82,2.82,2.82,2.82,2.82
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2753,0.84,0.84,1.69,0.51,0.16
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3324,1.64,1.64,0.94,0.88,16.1
1200,Uso domestico non residente,1.0,,,,,VENEZIA,GD,GD955G,17.09,17.09,21.94,20.11,16.91
1200,Uso domestico non residente,1.0,,,,,VENEZIA,GD,GD955G,17.52,17.52,20.33,17.56,15.21
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2985,0.65,0.65,1.52,1.52,0.36
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS4007,5.92,5.92,0.34,14.12,8.21
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2753,2.44,2.44,2.03,1.44,2.34
1200,Uso domestico non residente,1.0,,,,,VENEZIA,GD,GD955M,0.0,0.0,0.78,6.1,3.06
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3324,0.39,0.39,0.08,0.0,0.08
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS4444,6.4,6.4,0.39,5.62,8.13
1200,Uso domestico non residente,1.0,,,,,VENEZIA,GD,GD955N,3.29,3.29,2.33,0.0,0.27
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3326,5.62,5.62,5.75,4.6,5.4
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS4053,13.4,13.4,0.34,0.65,0.51
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2991,1.44,1.44,3.45,3.28,3.45
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3326,2.47,2.47,3.03,6.33,11.12
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3330,7.95,7.95,0.28,1.27,1.21
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3613A,0.44,0.44,0.13,0.13,0.13
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3331,0.0,0.0,0.34,2.88,4.63
1200,Uso domestico non residente,1.0,,,,,VENEZIA,GD,GD67,0.68,0.68,0.78,0.17,0.46
1200,Uso domestico non residente,1.0,,,,,VENEZIA,GD,GD67,2.81,2.81,0.5,0.74,0.46
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3613A,0.94,0.94,0.58,0.58,0.58
1200,Uso domestico non residente,1.0,,,,1.0,VENEZIA,GD,GD67,1.36,1.36,5.93,4.71,12.89
1200,Uso domestico non residente,1.0,,,,,VENEZIA,GD,GD67A,5.7,5.7,2.17,5.03,2.96
1200,Uso domestico non residente,1.0,,,,,VENEZIA,GD,GD69,9.2,9.2,5.28,6.72,7.05
1200,Uso domestico non residente,1.0,,,,,VENEZIA,GD,GD76,1.02,1.02,0.61,0.49,1.67
1200,Uso domestico non residente,1.0,,,,,VENEZIA,GD,GD74,0.0,0.0,4.84,4.79,5.92
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3334,3.36,3.36,2.44,4.44,5.57
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2680,10.68,10.68,0.0,1.16,0.16
12NR,Uso domestico non residente,1.0,,,,,VENEZIA,GD,GD73,7.5,7.5,7.53,5.46,7.48
1200,Uso domestico non residente,1.0,,,,,VENEZIA,GD,GD73,0.77,0.77,0.0,0.17,5.15
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3338,6.11,6.11,2.81,6.26,1.3
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3338,10.11,10.11,9.11,6.51,7.06
1200,Uso domestico non residente,1.0,,,,,VENEZIA,GD,GD89B,5.72,5.72,5.53,3.22,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS4055,1.81,1.81,0.42,4.0,1.21
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3621,3.29,3.29,0.99,5.77,5.92
12NR,Uso domestico non residente,1.0,,,,,VENEZIA,GD,GD89F,0.51,0.51,0.38,0.0,0.0
12NR,Uso domestico non residente,1.0,,,,,VENEZIA,GD,GD89,4.72,4.72,1.27,0.81,3.29
1200,Uso domestico non residente,1.0,,,,,VENEZIA,GD,GD94,0.0,0.0,0.23,0.08,2.18
,Uso domestico non residente,1.0,,,,,VENEZIA,GD,GD89G,4.38,4.38,4.32,4.11,2.48
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2684,2.4,2.4,1.07,1.01,4.66
1200,Uso domestico non residente,1.0,,,,,VENEZIA,GD,GD94,2.81,2.81,0.5,0.58,5.44
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS4055,0.39,0.39,0.13,0.0,0.17
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3340,10.45,10.45,12.02,7.19,1.01
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3623,1.83,1.83,0.34,1.64,1.45
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3623,3.09,3.09,0.79,2.62,4.1
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3624,16.85,16.85,14.72,15.21,13.68
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3624,10.03,10.03,0.0,13.61,10.44
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS4082,6.84,6.84,6.84,4.68,5.46
1200,Uso domestico non residente,1.0,,,,,VENEZIA,GD,GD122,0.59,0.59,0.61,0.91,1.61
,Uso domestico non residente,1.0,,,,,VENEZIA,GD,GD101,0.0,0.0,0.0,0.0,0.0
,Uso domestico non residente,1.0,,,,,VENEZIA,GD,GD123,0.08,0.08,0.0,0.0,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,GD,GD131,0.07,0.07,2.99,2.5,6.35
,Uso domestico non residente,1.0,,,,,VENEZIA,GD,GD169,99999.0,0.0,0.0,0.57,0.85
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3134,5.69,5.69,1.26,0.87,0.85
1200,Uso domestico non residente,1.0,,,,,VENEZIA,GD,GD138,28.09,28.09,7.1,49.13,42.46
12NR,Uso domestico non residente,1.0,,,,,VENEZIA,GD,GD148,260.44,260.44,123.71,170.7,107.64
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS4120,31.25,31.25,26.77,35.8,33.7
1001,Uso domestico non residente,1.0,,,,,VENEZIA,GD,GD158,5.1,5.1,18.59,4.6,4.6
,Uso domestico non residente,1.0,,,,,VENEZIA,GD,GD158,6.13,6.13,17.3,14.82,14.82
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3130,7.47,7.47,4.3,9.86,19.34
1200,Uso domestico non residente,1.0,,,,,VENEZIA,GD,GD161,0.22,0.22,0.28,0.28,2.51
1200,Uso domestico non residente,1.0,,,,,VENEZIA,GD,GD163,4.91,4.91,6.79,9.19,6.88
1200,Uso domestico non residente,1.0,,,,,VENEZIA,GD,GD172D,0.43,0.43,0.5,0.91,4.16
1200,Uso domestico non residente,1.0,,,,,VENEZIA,GD,GD172D,1.87,1.87,0.72,1.15,5.44
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS946D,10.38,10.38,2.11,5.78,9.89
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3100C,1.64,1.64,1.31,3.46,1.44
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS946D,0.0,0.0,0.0,0.09,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1100C,2.35,2.35,1.62,1.39,1.53
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS946C,5.41,5.41,9.15,3.32,2.66
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS946C,0.08,0.08,0.11,0.0,0.21
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3727,17.79,17.79,0.0,0.0,8.57
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS946C,3.66,3.66,3.27,8.65,2.74
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS946C,0.0,0.0,0.0,0.0,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1102,3.83,3.83,0.72,3.89,4.41
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2790A,0.08,0.08,99999.0,0.0,3.19
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2717,2.15,2.15,1.19,1.66,3.01
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3727,4.93,4.93,1.52,4.39,4.61
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1114,1.41,1.41,0.35,0.77,0.89
12NR,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1116,5.31,5.31,3.85,3.17,5.08
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2717,14.44,14.44,2.66,0.0,11.22
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3386,17.36,17.36,22.18,21.7,11.76
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2790A,2.92,2.92,1.0,0.78,0.86
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3729,10.19,10.19,6.76,8.03,10.73
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1134,19.8,19.8,20.49,15.03,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3386,1.33,1.33,1.02,2.14,1.83
12NR,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1141,5.26,5.26,4.29,1.87,4.7
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1144,7.0,7.0,5.53,5.07,5.36
1200,Uso domestico non residente,2.0,,,X,,VENEZIA,CS,CS1147,0.82,0.82,0.67,0.0,1.58
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3731,12.12,12.12,13.5,12.35,11.95
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1148,2.72,2.72,0.81,3.15,3.15
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1149,10.55,10.55,9.17,6.18,6.18
12NR,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1149A,0.33,0.33,0.0,0.0,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1150,0.0,0.0,0.88,0.78,0.78
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS4253A,3.86,3.86,2.39,2.56,2.2
12NR,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1151,0.0,0.0,0.0,1.9,0.2
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1151,0.15,0.15,0.0,0.11,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1161,4.95,4.95,0.79,1.63,7.68
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2803,2.06,2.06,0.0,4.57,6.46
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1154,6.46,6.46,6.62,5.55,6.57
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1158,5.03,5.03,5.18,3.0,3.94
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1155A,0.64,0.64,1.59,1.59,3.2
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1156,6.55,6.55,3.85,6.22,6.03
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1181,0.0,0.0,0.17,0.15,0.28
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1181,0.71,0.71,0.3,0.7,0.76
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3737,0.31,0.31,0.06,0.0,0.63
12CE,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1185,5.04,5.04,5.78,1.08,1.43
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS4231,4.65,4.65,3.37,4.04,7.3
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3101B,3.59,3.59,10.93,12.0,12.44
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1207,0.08,0.08,0.17,1.17,0.06
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1206,6.88,6.88,3.27,3.27,3.27
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1206,4.17,4.17,2.02,1.63,1.95
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2366,11.35,11.35,2.23,4.51,6.39
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3388,8.13,8.13,8.07,0.08,0.08
12NR,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1209,3.28,3.28,2.12,4.35,4.81
12NR,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1209,4.91,4.91,4.91,7.89,7.21
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3739,0.29,0.29,0.07,0.0,0.0
,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1211,2.5,2.5,0.88,3.14,1.3
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1204,3.46,3.46,1.45,2.71,3.36
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3101C,14.48,14.48,15.8,16.73,13.26
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2366,6.1,6.1,6.86,0.0,3.26
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1204,0.58,0.58,0.27,1.14,3.34
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1203,0.96,0.96,0.32,0.52,1.09
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2806,2.77,2.77,20.97,5.96,8.87
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3739,0.86,0.86,0.82,0.0,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS4262,3.57,3.57,2.43,3.59,5.04
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3060B,0.77,0.77,0.17,0.42,0.16
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1214,9.18,9.18,0.0,0.0,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1217,0.16,0.16,1.28,1.12,0.71
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS4262,0.38,0.38,0.34,1.3,2.94
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1191A,12.9,12.9,3.04,0.12,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2806,3.04,3.04,0.28,1.33,1.04
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1220,13.89,13.89,11.8,2.19,10.56
12NR,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1221,0.4,0.4,0.44,0.53,0.38
1200,Uso domestico non residente,1.0,,,,1.0,VENEZIA,CS,CS3101A,11.27,11.27,10.67,2.11,9.07
