TARGET_FID_12_13,Join_Count,TARGET_FID_1,Full_sesti,Codice_1
10594,2,67313,GD211F,REDE
10594,2,67310,GD211C,REDE
10594,2,67309,GD211B,REDE
10594,2,67307,GD211,REDE
10594,2,67311,GD211D,REDE
10594,2,67312,GD211E,REDE
10595,2,51846,CN2942,CHIO
10595,2,75529,CN2941,CHIO
10600,1,73072,CN2946,CHIO
10600,1,49481,CN2944,CHIO
10600,1,49477,CN2945,CHIO
10600,1,49485,CN2943,CHIO
10601,1,74892,CS20,ELEN
10604,1,49464,CN2953,CHIO
10604,1,49468,CN2953A,CHIO
10605,1,45033,CS1,ELEN
10606,1,75330,GD210,REDE
10606,1,39716,GD209,REDE
10609,1,45019,CS8,ELEN
10611,1,67322,GD214,REDE
10612,1,49456,CN2952B,CHIO
10613,1,45008,CS5,ELEN
10615,1,38508,GD217,REDE
10615,1,38509,GD216,REDE
10615,1,38510,GD215,REDE
10619,1,38177,GD204,REDE
10623,1,45076,CS8,ELEN
10623,1,45077,CS7,ELEN
10623,1,45075,CS9,ELEN
10623,1,81694,CS14,ELEN
10623,1,45205,CS15,ELEN
10623,1,45217,CS6,ELEN
10624,1,51332,CN986,LEON
10628,1,75134,CN985,LEON
10629,1,38186,GD200A,REDE
10629,1,38184,GD200,REDE
10629,1,38185,GD200C,REDE
10629,1,38187,GD198,REDE
10629,1,38183,GD201,REDE
10629,1,38188,GD197A,REDE
10629,1,38182,GD202,REDE
10629,1,38189,GD197,REDE
10630,1,37980,GD5,FISO
10630,1,37979,GD7,FISO
10632,1,45216,CS13,ELEN
10632,1,45073,CS12,ELEN
10632,1,45074,CS11,ELEN
10632,1,45006,CS1A,ELEN
10632,1,74900,CS1B,ELEN
10632,1,81690,CS1,ELEN
10632,1,75358,CS10,ELEN
10634,1,37981,GD3,FISO
10636,1,38190,GD196,REDE
10636,1,72758,GD195A,REDE
10637,1,37927,GD1,FISO
10637,1,39116,GD13,FISO
10637,1,37928,GD12,FISO
10638,1,38500,GD205E,REDE
10638,1,38175,GD205C,REDE
10638,1,38162,GD205G,REDE
10638,1,38176,GD205B,REDE
10638,1,38169,GD205D,REDE
10638,1,38168,GD205F,REDE
10638,1,38161,GD205H,REDE
10638,1,72756,GD205L,REDE
10638,1,83280,GD204B,REDE
10638,1,38159,GD205M,REDE
10638,1,38160,GD205I,REDE
10640,2,45287,CS7,ELEN
10641,1,38144,GD833,REDE
10641,1,38141,GD834,REDE
10642,1,37924,GD5,FISO
10642,1,37926,GD1,FISO
10642,1,37925,GD3,FISO
10642,1,39110,GD11,FISO
10642,1,39111,GD10,FISO
10642,1,39112,GD9,FISO
10642,1,39114,GD8,FISO
10642,1,39113,GD7,FISO
10642,1,39115,GD6,FISO
10643,1,51175,CN931,LEON
10643,1,51184,CN933A,LEON
10643,1,51177,CN932,LEON
10643,1,51182,CN933,LEON
10643,1,51180,CN932A,LEON
10644,1,38163,GD830,REDE
10644,1,38166,GD827,REDE
10644,1,38167,GD826,REDE
10644,1,38164,GD829,REDE
10644,1,38165,GD828,REDE
10645,1,45266,CS1,ELEN
10645,1,45029,CS7,ELEN
10645,1,80887,CS6,ELEN
10645,1,45284,CS5,ELEN
10645,1,45286,CS4A,ELEN
10645,1,80891,CS8,ELEN
10645,1,45285,CS4,ELEN
10646,1,37920,GD1,FISO
10646,1,76178,GD2,FISO
10646,1,39109,GD3,FISO
10646,1,79350,GD4,FISO
10646,1,79385,GD6,FISO
10646,1,84201,GD1,FISO
10647,1,38170,GD825,REDE
10647,1,38171,GD824,REDE
10647,1,38173,GD822,REDE
10647,1,38172,GD823,REDE
10649,1,51186,CN934,LEON
10649,1,51190,CN936,LEON
10649,1,51188,CN935,LEON
10649,1,51194,CN938,LEON
10649,1,51192,CN937,LEON
10650,1,37923,GD2,FISO
10650,1,37921,GD3,FISO
10650,1,37922,GD4,FISO
10650,1,76828,GD1,FISO
10650,1,77941,GD3,FISO
10650,1,79853,GD5,FISO
10651,3,45088,CS5,ELEN
10651,3,45054,CS15,ELEN
10651,3,45035,CS8,ELEN
10652,2,74783,GD853A,REDE
10652,2,38139,GD853,REDE
10652,2,80572,GD847,REDE
10653,1,54553,CN659,MACE
10654,1,37940,GD11,FISO
10654,1,37941,GD9,FISO
10654,1,70304,GD50,FISO
10655,1,38142,GD836C,REDE
10657,1,54550,CN667,MACE
10657,1,76320,CN666A,MACE
10658,1,37943,GD5,FISO
10658,1,37942,GD7,FISO
10660,1,81698,CS12,ELEN
10660,1,45204,CS9,ELEN
10660,1,45084,CS2,ELEN
10660,1,45203,CS1,ELEN
10660,1,45028,CS3,ELEN
10660,1,81705,CS10,ELEN
10660,1,81701,CS11,ELEN
10661,1,54801,CN664,MACE
10661,1,81965,CN666,MACE
10662,1,76853,GD1,FISO
10662,1,37944,GD3,FISO
10663,2,54512,CN790,MACE
10663,2,71413,CN791,MACE
10664,1,38136,GD854A,REDE
10665,1,45085,CS4,ELEN
10666,1,39130,GD3,FISO
10669,1,38134,GD855,REDE
10669,1,38135,GD854,REDE
10669,1,75982,GD855A,REDE
10670,1,65739,CN719,MACE
10670,1,73043,CN719A,MACE
10670,1,65738,CN719B,MACE
10674,2,54508,CN789,MACE
10674,2,54502,CN788,MACE
10675,1,45087,CS10,ELEN
10675,1,45218,CS12,ELEN
10676,1,37938,GD3,FISO
10676,1,37939,GD1,FISO
10677,2,65740,CN786,MACE
10677,2,54499,CN787A,MACE
10677,2,80866,CN787,MACE
10679,1,37937,GD2,FISO
10679,1,39119,GD2,FISO
10679,1,39120,GD4,FISO
10682,1,38110,GD893,REDE
10682,1,74787,GD890,REDE
10682,1,38115,GD892,REDE
10682,1,38113,GD890A,REDE
10682,1,38114,GD891,REDE
10683,1,37936,GD7,FISO
10684,1,45018,CS9,ELEN
10686,1,38496,GD889,REDE
10687,1,45061,CS7,ELEN
10687,1,45060,CS9,ELEN
10687,1,45058,CS11,ELEN
10688,1,39117,GD2,FISO
10688,1,37934,GD1,FISO
10690,1,74785,GD895,REDE
10690,1,38497,GD896,REDE
10690,1,38120,GD894,REDE
10692,1,37931,GD4,FISO
10692,1,37932,GD3,FISO
10692,1,37930,GD2,FISO
10692,1,37933,GD5,FISO
10692,1,37929,GD1,FISO
10693,1,77645,SM2248,MOIS
10693,1,73152,SM2249,MOIS
10694,2,38122,GD885,REDE
10694,2,38498,GD885A,REDE
10694,2,74789,GD888,REDE
10694,2,38121,GD886,REDE
10694,2,38123,GD887,REDE
10696,1,39129,GD5,FISO
10696,1,39118,GD1,FISO
10696,1,37935,GD3,FISO
10699,1,45056,CS12,ELEN
10704,1,45050,CS2,ELEN
10707,1,45052,CS4A,ELEN
10707,1,45053,CS4,ELEN
10712,1,47912,CS3765,BRAG
10712,1,47803,CS4124,BRAG
10712,1,47802,CS3764,BRAG
10712,1,75506,CS3766,BRAG
10712,1,47804,CS4126,BRAG
10718,1,45036,CS10,ELEN
10720,1,47740,CS3811B,BRAG
10722,1,45048,CS1,ELEN
10724,2,47739,CS3811A,BRAG
10724,2,47737,CS3899,BRAG
10724,2,47859,CS3901,BRAG
10724,2,47738,CS3811,BRAG
10724,2,47858,CS3900,BRAG
10727,1,45047,CS3,ELEN
10727,1,45037,CS11,ELEN
10728,2,47849,CS3600C,BRAG
10728,2,47850,CS3601,BRAG
10728,2,47853,CS3599,BRAG
10728,2,47725,CS3603,BRAG
10728,2,47735,CS3813,BRAG
10728,2,47724,CS3602,BRAG
10728,2,78208,CS3600B,BRAG
10728,2,73323,CS3599A,BRAG
10728,2,47734,CS3812,BRAG
10728,2,47736,CS3815,BRAG
10728,2,47856,CS3816,BRAG
10728,2,78126,CS3814,BRAG
10728,2,47860,CS3818,BRAG
10728,2,47857,CS3817,BRAG
10728,2,47855,CS3599B,BRAG
10730,1,73989,GD192,REDE
10730,1,38210,GD193,REDE
10732,1,46599,CS3538,BRAG
10732,1,46601,CS3539,BRAG
10732,1,46602,CS3540,BRAG
10734,1,38211,GD190,REDE
10734,1,38503,GD191,REDE
10734,1,38212,GD189,REDE
10735,1,45207,CS8,ELEN
10735,1,45208,CS4,ELEN
10735,1,45064,CS2,ELEN
10735,1,45063,CS6,ELEN
10736,2,46615,CS3532,BRAG
10736,2,78826,CS3533,BRAG
10738,1,38214,GD188B,REDE
10738,1,38215,GD188C,REDE
10738,1,38216,GD187,REDE
10738,1,38213,GD188A,REDE
10738,1,38504,GD188,REDE
10739,2,45042,CS1,ELEN
10740,1,78829,CS3510,BRAG
10740,1,46613,CS3509,BRAG
10740,1,46614,CS3511,BRAG
10740,1,46617,CS3511A,BRAG
10740,1,78823,CS3508,BRAG
10743,1,45041,CS5,ELEN
10743,1,76934,CS1,ELEN
10743,1,45040,CS3,ELEN
10746,1,37916,GD186,REDE
10746,1,38217,GD187A,REDE
10752,1,39128,GD8,FISO
10752,1,37976,GD6,FISO
10754,2,46604,CS3267,BRAG
10754,2,46603,CS3268,BRAG
10756,1,37984,GD2A,FISO
10756,1,37978,GD4,FISO
10757,1,46511,CS3231,BRAG
10757,1,78805,CS3230,BRAG
10758,1,45004,CS2A,ELEN
10758,1,45200,CS2,ELEN
10763,1,73687,GD175,REDE
10763,1,73688,GD177,REDE
10763,1,38232,GD174,REDE
10763,1,73689,GD176,REDE
10765,2,46527,CS3180,BRAG
10767,2,38233,GD173,REDE
10767,2,42756,GD172C,REDE
10767,2,38234,GD173A,REDE
10769,1,46523,CS3176,BRAG
10769,1,46524,CS3177,BRAG
10771,1,45201,CS6,ELEN
10773,1,46570,CS2939,BRAG
10773,1,46571,CS2940,BRAG
10773,1,46572,CS2941,BRAG
10774,1,38231,GD178B,REDE
10774,1,73686,GD178,REDE
10774,1,38230,GD178A,REDE
10775,1,45211,CS26,ELEN
10775,1,45210,CS28,ELEN
10775,1,45212,CS23,ELEN
10775,1,80087,CS29,ELEN
10775,1,80093,CS3,ELEN
10775,1,76456,CS25,ELEN
10775,1,75131,CS9,ELEN
10775,1,80086,CS27,ELEN
10775,1,77301,CS5,ELEN
10775,1,73071,CS24,ELEN
10775,1,75132,CS7,ELEN
10775,1,45003,CS11,ELEN
10775,1,81672,CS1,ELEN
10776,1,84303,GD1A,FISO
10776,1,70605,GD1B,FISO
10776,1,76857,GD1,FISO
10777,1,38218,GD180,REDE
10777,1,38219,GD179,REDE
10777,1,42779,GD182,REDE
10777,1,42778,GD183,REDE
10777,1,38220,GD179A,REDE
10777,1,42780,GD181,REDE
10777,1,73685,GD180A,REDE
10777,1,38229,GD179B,REDE
10777,1,42776,GD185,REDE
10777,1,42777,GD184,REDE
10779,1,46568,CS2937,BRAG
10779,1,46569,CS2938A,BRAG
10779,1,46566,CS2936,BRAG
10779,1,46565,CS2935A,BRAG
10779,1,78232,CS2938,BRAG
10780,1,83271,GD3,FISO
10781,1,38238,GD869,REDE
10781,1,38237,GD868,REDE
10781,1,37917,GD867,REDE
10782,1,45011,CS16,ELEN
10783,2,46559,CS2931,BRAG
10783,2,46558,CS2930,BRAG
10787,1,46556,CS2926,BRAG
10787,1,46561,CS2933,BRAG
10787,1,78226,CS2929,BRAG
10789,1,38194,GD172,REDE
10792,1,39133,GD1A,FISO
10792,1,38004,GD1B,FISO
10793,1,38192,GD172D,REDE
10797,1,72757,GD159,REDE
10798,1,45070,CS23,ELEN
10799,1,42892,CS2790A,VIGN
10799,1,42890,CS2790,VIGN
10805,1,45016,CS11A,ELEN
10812,1,45066,CS1B,ELEN
10812,1,45067,CS1A,ELEN
10819,1,45069,CS22,ELEN
10821,1,49586,CS4314,FILI
10821,1,80247,CS4315,FILI
10821,1,80246,CS4313A,FILI
10821,1,49582,CS4313,FILI
10821,1,49590,CS4316,FILI
10828,1,44863,CS2,ELEN
10829,1,38206,GD148,REDE
10831,1,79120,CS4372,FILI
10832,1,45188,CS21,ELEN
10835,1,83369,CS4391A,
10835,1,83367,CS4392A,
10837,1,38222,GD127,REDE
10837,1,74848,GD126,REDE
10837,1,38221,GD125,REDE
10840,1,44867,CS8,ELEN
10844,1,44875,CS5,ELEN
10844,1,44877,CS3,ELEN
10847,1,48013,CS4410,FILI
10847,1,79672,CS4411,FILI
10847,1,48016,CS4412,FILI
10848,1,44871,CS17,ELEN
10848,1,44873,CS18,ELEN
10849,1,75796,GD120,ZITT
10851,2,79618,CS4408,FILI
10851,2,48295,CS4407,FILI
10851,2,48299,CS4409,FILI
10855,1,44881,CS1,ELEN
10856,1,48331,CS4422C,FILI
10856,1,48335,CS4423,FILI
10856,1,48316,CS4421B,FILI
10856,1,48311,CS4421,FILI
10857,1,39708,GD124,ZITT
10857,1,38490,GD123,ZITT
10857,1,39709,GD102,ZITT
10859,1,44885,CS1,ELEN
10861,1,67202,CS4425,
10862,1,39098,GD753H,STUC
10862,1,38005,GD753F,STUC
10863,1,45187,CS20,ELEN
10866,2,48096,CS5267,FAVA
10866,2,48108,CS5270A,FAVA
10866,2,48104,CS5270,FAVA
10867,2,44879,CS4,ELEN
10867,2,80761,CS6,ELEN
10870,1,79425,CS5866,FORM
10870,1,79426,CS5866A,FORM
10871,2,72828,CS8,ELEN
10874,1,80574,CS6120,BORG
10874,1,43340,CS6119,BORG
10875,1,44903,CS18A,ELEN
10877,1,72748,GD753B,STUC
10878,1,43315,CS6114,BORG
10879,1,39076,GD753A,STUC
10881,1,44883,CS2,ELEN
10881,1,44897,CS5,ELEN
10881,1,44899,CS7,ELEN
10881,1,44895,CS3,ELEN
10883,1,50934,CN6417,PANA
10883,1,50947,CN6418,PANA
10883,1,50935,CN6417A,PANA
10887,1,50932,CN6415A,PANA
10887,1,50931,CN6415,PANA
10887,1,81949,CN6416A,PANA
10887,1,50933,CN6416,PANA
10888,1,75984,CS12,ELEN
10888,1,76930,CS10,ELEN
10888,1,80719,CS8,ELEN
10888,1,80757,CS6,ELEN
10888,1,44853,CS14,ELEN
10891,2,50949,CN6420,PANA
10891,2,50948,CN6419,PANA
10891,2,50951,CN6423A,PANA
10891,2,50950,CN6423,PANA
10892,1,45197,CS1,ELEN
10892,1,44989,CS3,ELEN
10895,1,50952,CN6424,PANA
10899,1,44981,CS5,ELEN
10900,1,41347,DD1D,SALU
10903,1,45177,CS5A,ELEN
10903,1,45178,CS5B,ELEN
10905,2,65776,DD20,GREG
10905,2,41023,DD21,GREG
10905,2,42243,DD20A,GREG
10907,1,83617,GD801E,BIAG
10907,1,83611,GD801A,BIAG
10907,1,83613,GD801B,BIAG
10907,1,83621,GD801N,BIAG
10907,1,83619,GD801F,BIAG
10907,1,83615,GD801C,BIAG
10908,1,80883,CS7,ELEN
10908,1,45179,CS6,ELEN
10908,1,45180,CS8,ELEN
10908,1,44859,CS9,ELEN
10909,2,78971,DD43,GREG
10909,2,42242,DD44,GREG
10912,2,79592,DD45,GREG
10912,2,42244,DD46,GREG
10913,1,71563,CS11,ELEN
10914,1,39097,GD797,BIAG
10914,1,39558,GD797A,BIAG
10917,1,44973,CS9,ELEN
10919,1,39559,GD796,BIAG
10919,1,39560,GD796A,BIAG
10920,2,42245,DD46A,GREG
10920,2,42246,DD46B,GREG
10920,2,80204,DD47,GREG
10920,2,79868,DD48,GREG
10920,2,79870,DD50,GREG
10920,2,79869,DD49,GREG
10920,2,42216,DD51,GREG
10921,1,44849,CS32,ELEN
10921,1,45170,CS31,ELEN
10926,1,38205,GD149,REDE
10928,2,41369,DD979B,ACCA
10928,2,72777,DD977A,ACCA
10928,2,41053,DD978,ACCA
10928,2,41373,DD979A,ACCA
10928,2,41095,DD979,ACCA
10928,2,41377,DD979C,ACCA
10929,1,44991,CS3,ELEN
10929,1,45169,CS33,ELEN
10929,1,45198,CS1,ELEN
10929,1,45168,CS35,ELEN
10929,1,80088,CS34,ELEN
10932,1,74704,DD900A,ACCA
10932,1,74116,DD899A,ACCA
10932,1,74706,DD900,ACCA
10932,1,41757,DD899,ACCA
10933,1,44995,CS7,ELEN
10933,1,44993,CS5,ELEN
10936,1,41466,DD902,ACCA
10937,1,44985,CS4,ELEN
10937,1,44987,CS2,ELEN
10938,1,38226,GD132,REDE
10938,1,38223,GD128,REDE
10938,1,38225,GD131,REDE
10938,1,38224,GD129,REDE
10938,1,38505,GD130,REDE
10940,1,41761,DD811,ACCA
10940,1,80712,DD811A,ACCA
10940,1,80708,DD812,ACCA
10940,1,80704,DD813,ACCA
10941,1,44983,CS6,ELEN
10941,1,44996,CS9,ELEN
10941,1,45199,CS11,ELEN
10944,1,41435,DD788A,ACCA
10944,1,41431,DD788B,ACCA
10944,1,80658,DD788,ACCA
10945,1,71561,CS7A,ELEN
10945,1,72829,CS12,ELEN
10945,1,71559,CS7,ELEN
10945,1,44971,CS14,ELEN
10948,1,44766,DD1594,CARM
10948,1,44762,DD1591,CARM
10948,1,77128,DD1593,CARM
10948,1,44764,DD1590,CARM
10949,1,39719,GD223,REDE
10949,1,38511,GD222,REDE
10949,1,38513,GD220,REDE
10949,1,38515,GD218,REDE
10949,1,38512,GD221,REDE
10949,1,38514,GD219,REDE
10949,1,39718,GD224,REDE
10950,2,44841,CS45,ELEN
10950,2,44843,CS44,ELEN
10950,2,71568,CS3,ELEN
10950,2,71569,CS5,ELEN
10950,2,71567,CS1,ELEN
10951,1,42823,GD801M,BIAG
10951,1,42822,GD801L,BIAG
10951,1,42821,GD801Q,BIAG
10951,1,42820,GD801R,BIAG
10951,1,42817,GD801U,BIAG
10951,1,42815,GD801Z,BIAG
10951,1,42808,GD801D,BIAG
10951,1,42819,GD801S,BIAG
10951,1,42811,GD801I,BIAG
10951,1,42809,GD801G,BIAG
10951,1,42810,GD801H,BIAG
10951,1,42816,GD801V,BIAG
10951,1,42818,GD801T,BIAG
10952,1,42665,DD1490,CARM
10952,1,42703,DD1486,CARM
10952,1,42666,DD1489,CARM
10952,1,42702,DD1487,CARM
10952,1,73682,DD1488,CARM
10954,2,45167,CS36,ELEN
10954,2,80089,CS37,ELEN
10954,2,80879,CS6,ELEN
10954,2,80090,CS38,ELEN
10954,2,78338,CS4,ELEN
10954,2,81662,CS2,ELEN
10954,2,45166,CS39,ELEN
10958,1,44845,CS42,ELEN
10958,1,44847,CS41,ELEN
10960,1,42635,DD1539,CARM
10962,2,74788,GD155,REDE
10962,2,73691,GD156,REDE
10962,2,73690,GD157,REDE
10965,1,45186,CS19,ELEN
10965,1,44887,CS4,ELEN
10965,1,45189,CS2,ELEN
10965,1,44889,CS6,ELEN
10965,1,45184,CS17,ELEN
10965,1,45185,CS18,ELEN
10969,1,45190,CS8,ELEN
10970,1,38491,GD117,ZITT
10970,1,73699,GD118,ZITT
10970,1,73698,GD116,ZITT
10970,1,76840,GD119,ZITT
10973,1,76832,GD110,ZITT
10973,1,73693,GD106,ZITT
10973,1,73697,GD114,ZITT
10973,1,73695,GD108,ZITT
10973,1,73692,GD107,ZITT
10973,1,76836,GD105,ZITT
10973,1,76845,GD115,ZITT
10973,1,76849,GD112,ZITT
10973,1,75302,GD103,ZITT
10973,1,75306,GD104,ZITT
10973,1,73694,GD109,ZITT
10973,1,73696,GD113,ZITT
10974,1,44891,CS10,ELEN
10976,1,42712,DD1545,CARM
10976,1,43098,DD1544,CARM
10976,1,42692,DD1546A,CARM
10976,1,42691,DD1546,CARM
10977,1,71570,CS14,ELEN
10977,1,45182,CS15,ELEN
10977,1,45183,CS16,ELEN
10978,1,39711,GD96,ZITT
10980,1,42713,DD1547A,CARM
10982,1,38469,GD91,ZITT
10982,1,38473,GD94,ZITT
10982,1,39593,GD94A,ZITT
10982,1,38471,GD92,ZITT
10982,1,38472,GD93,ZITT
10983,1,71497,DD1592,CARM
10985,1,44927,CS9,ELEN
10985,1,44937,CS5,ELEN
10985,1,44939,CS3,ELEN
10985,1,44931,CS7,ELEN
10985,1,81654,CS11,ELEN
10986,1,42748,GD89H,ZITT
10986,1,39592,GD89,ZITT
10986,1,38470,GD90,ZITT
10987,1,77120,DD1601,CARM
10989,1,44893,CS12,ELEN
10989,1,45194,CS23,ELEN
10989,1,73762,CS14,ELEN
10989,1,44961,CS21,ELEN
10990,2,39589,GD85,ZITT
10990,2,39590,GD86,ZITT
10990,2,39588,GD84,ZITT
10990,2,39591,GD87,ZITT
10990,2,42784,GD88,ZITT
10993,1,44957,CS19,ELEN
10993,1,48861,CS15,ELEN
10993,1,44955,CS17,ELEN
10994,2,39583,GD83A,ZITT
10997,1,81650,CS13,ELEN
10997,1,44953,CS11,ELEN
10997,1,45191,CS13,ELEN
10999,2,39584,GD83B,ZITT
10999,2,39586,GD83C,ZITT
11000,2,42813,GD800P,BIAG
11000,2,42812,GD800O,BIAG
11000,2,42814,GD800Q,BIAG
11000,2,42824,GD800T,BIAG
11001,1,44945,CS2,ELEN
11001,1,71562,CS8,ELEN
11001,1,44943,CS4,ELEN
11001,1,71560,CS6,ELEN
11005,1,45163,CS46,ELEN
11005,1,71558,CS4,ELEN
11005,1,71557,CS2,ELEN
11005,1,45162,CS47,ELEN
11007,1,44466,DD2604,CARM
11007,1,44459,DD2605,CARM
11007,1,44472,DD2603A,CARM
11008,2,39587,GD83D,ZITT
11009,1,44935,CS6,ELEN
11011,1,77782,DD2606,CARM
11011,1,44768,DD2606A,CARM
11011,1,44770,DD2607,CARM
11012,1,44933,CS8,ELEN
11012,1,44929,CS10,ELEN
11013,1,42750,GD89A,ZITT
11014,2,40614,DD3475A,RAGU
11014,2,67076,DD3465,RAGU
11016,1,44925,CS16,ELEN
11016,1,44917,CS15,ELEN
11017,1,42749,GD89G,ZITT
11018,1,44901,CS16,ELEN
11022,1,44907,CS20,ELEN
11023,1,38013,GD733A,CONV
11024,1,83524,DD3488U,RAGU
11027,1,74765,GD733,CONV
11028,1,41505,DD3498,MALC
11029,1,39713,GD98,ZITT
11031,1,38931,GD712,CONV
11031,1,38929,GD713,CONV
11032,1,41335,DD3499,MALC
11036,1,41318,DD3520B,MALC
11036,1,41327,DD3519I,MALC
11037,1,39714,GD99,ZITT
11040,1,39715,GD100,ZITT
11041,1,41340,DD3533,MALC
11041,1,41342,DD3534,MALC
11041,1,41338,DD3532,MALC
11044,1,66106,GD74,ZITT
11044,1,66108,GD75,ZITT
11045,1,67032,SC161A,TOLE
11045,1,67033,SC161,TOLE
11045,1,67031,SC162,TOLE
11047,1,39664,GD899F,ZITT
11047,1,39662,GD899D,ZITT
11047,1,39663,GD899E,ZITT
11049,1,35661,SC164,TOLE
11049,1,67029,SC163A,TOLE
11049,1,67030,SC163,TOLE
11051,1,39665,GD899A,ZITT
11051,1,39667,GD899C,ZITT
11051,1,39666,GD899B,ZITT
11053,1,35570,SC173,TOLE
11053,1,35571,SC172,TOLE
11055,2,39653,GD955C,ZITT
11055,2,39654,GD955D,ZITT
11055,2,38478,GD955B,ZITT
11057,1,35656,SC170,TOLE
11057,1,35655,SC171,TOLE
11057,1,35657,SC169,TOLE
11059,1,39655,GD955Q,ZITT
11060,2,37528,GD715A,CONV
11062,1,76552,SC177,TOLE
11062,1,35654,SC178,TOLE
11062,1,72980,SC180,TOLE
11062,1,35653,SC179,TOLE
11063,1,39651,GD955F,ZITT
11063,1,39652,GD955E,ZITT
11066,1,35651,SC181,TOLE
11066,1,35652,SC180A,TOLE
11066,1,72979,SC180B,TOLE
11067,1,39668,GD955N,ZITT
11067,1,38480,GD955M,ZITT
11067,1,38479,GD955L,ZITT
11070,1,35650,SC181A,TOLE
11070,1,82725,SC183,TOLE
11070,1,35539,SC184,TOLE
11070,1,35647,SC183A,TOLE
11070,1,35649,SC181B,TOLE
11070,1,35648,SC182,TOLE
11073,1,35553,SC189A,TOLE
11073,1,35545,SC188A,TOLE
11073,1,35557,SC189,TOLE
11073,1,84359,SC190A,TOLE
11073,1,71555,SC187A,TOLE
11073,1,35543,SC187C,TOLE
11073,1,35562,SC187B,TOLE
11077,2,34364,SC245,PAPA
11082,1,81350,SC239A,TOLE
11082,1,34635,SC239,TOLE
11082,1,81354,SC239B,TOLE
11086,1,34644,SC231,TOLE
11086,1,34647,SC231A,TOLE
11089,1,34638,SC238,TOLE
11089,1,34641,SC237,TOLE
11090,1,45165,CS40,ELEN
11094,2,44998,CS10,ELEN
11096,1,34618,SC552,TOLE
11096,1,34615,SC553,TOLE
11096,1,34612,SC554,TOLE
11098,1,44977,CS8,ELEN
11098,1,44975,CS10,ELEN
11100,1,34604,SC557A,TOLE
11100,1,34601,SC557,TOLE
11100,1,34610,SC555,TOLE
11100,1,34607,SC555A,TOLE
11100,1,78494,SC556,TOLE
11101,1,39601,GD95N,ZITT
11101,1,39602,GD95M,ZITT
11101,1,39600,GD95O,ZITT
11101,1,39599,GD95P,ZITT
11101,1,39598,GD95Q,ZITT
11102,1,76708,SC1682,ORIO
11102,1,35849,SC1681A,ORIO
11103,1,45164,CS43,ELEN
11105,1,42751,GD89B,ZITT
11106,1,76724,SC1679B,ORIO
11106,1,35877,SC1679A,ORIO
11107,1,44855,CS16,ELEN
11109,1,42752,GD89C,ZITT
11110,1,76726,SC1679,ORIO
11110,1,76745,SC1678,ORIO
11111,1,45171,CS20,ELEN
11111,1,81676,CS1,ELEN
11111,1,81668,CS22,ELEN
11111,1,45174,CS3,ELEN
11111,1,45173,CS2,ELEN
11111,1,45172,CS24,ELEN
11111,1,44857,CS18,ELEN
11113,1,42753,GD89D,ZITT
11114,2,76684,SC1674,ORIO
11115,1,45175,CS4,ELEN
11117,1,42754,GD89E,ZITT
11118,2,35720,SC1485,ORIO
11121,1,39594,GD95I,ZITT
11121,1,39595,GD95L,ZITT
11122,2,70617,SC1490,ORIO
11122,2,35716,SC1490C,ORIO
11123,1,71566,CS17,ELEN
11123,1,71565,CS15,ELEN
11123,1,71564,CS13,ELEN
11123,1,81680,CS10,ELEN
11123,1,44861,CS13,ELEN
11123,1,45181,CS11,ELEN
11125,1,39597,GD95G,ZITT
11125,1,39596,GD95H,ZITT
11126,1,77447,SC1490A,ORIO
11129,1,39605,GD95A,ZITT
11130,1,35715,SC1490B,ORIO
11130,1,35714,SC1490D,ORIO
11131,1,45023,CS2,ELEN
11134,2,45044,CS3,ELEN
11135,1,77425,SC1491,ORIO
11135,1,35828,SC1494,ORIO
11135,1,84344,SC1491A,ORIO
11136,1,39656,GD897,ZITT
11136,1,39658,GD899,ZITT
11136,1,39657,GD898,ZITT
11138,1,44839,CS48,ELEN
11139,1,39659,GD902,ZITT
11139,1,39661,GD900,ZITT
11139,1,39660,GD901,ZITT
11140,1,35698,SC1458B,ORIO
11141,1,38943,GD689C,CONV
11141,1,38945,GD689D,CONV
11141,1,38947,GD689E,CONV
11142,1,66116,CS12,ELEN
11142,1,74917,CS9,ELEN
11142,1,44949,CS5,ELEN
11142,1,74915,CS7,ELEN
11143,1,39642,GD950,ZITT
11143,1,39643,GD951,ZITT
11143,1,39645,GD953,ZITT
11143,1,39641,GD949,ZITT
11143,1,39644,GD952,ZITT
11143,1,39647,GD955,ZITT
11143,1,39648,GD956,ZITT
11143,1,39646,GD954,ZITT
11145,2,35687,SC1525,ORIO
11145,2,35735,SC1526,ORIO
11145,2,35676,SC1527,ORIO
11146,2,44835,CS51,ELEN
11146,2,44947,CS3,ELEN
11146,2,44837,CS50,ELEN
11147,1,39638,GD926,ZITT
11147,1,39640,GD924,ZITT
11147,1,39639,GD925,ZITT
11148,1,38952,GD690A,CONV
11148,1,38964,GD690B,CONV
11149,1,75264,SC1537A,ORIO
11149,1,35738,SC1538A,ORIO
11150,1,44951,CS10,ELEN
11151,1,42747,GD946,ZITT
11151,1,37899,GD947,ZITT
11151,1,38477,GD948,ZITT
11152,1,38967,GD691B,CONV
11152,1,38970,GD691A,CONV
11153,1,76578,SC1541,ORIO
11153,1,35670,SC1537,ORIO
11155,1,39634,GD921,ZITT
11155,1,39632,GD917,ZITT
11155,1,39633,GD918,ZITT
11155,1,39637,GD923A,ZITT
