TARGET_FID_12_13,full_alias,short_alias
12478,CN-APOS-AF-305,APOS-305
12479,GD-PALA-A-075,PALA-075
12480,CN-2POZ-B-009,2POZ-009
12481,GD-EUFE-I-137,EUFE-137
12482,CN-2POZ-B-010,2POZ-010
12483,GD-EUFE-I-139,EUFE-139
12484,GD-EUFE-I-141,EUFE-141
12485,GD-EUFE-I-142,EUFE-142
12486,GD-PALA-B-009,PALA-009
12487,GD-CONV-C-070,CONV-070
12488,GD-REDE-F-023,REDE-023
12489,GD-CONV-C-053,CONV-053
12490,GD-EUFE-D-111,EUFE-111
12491,GD-EUFE-D-124,EUFE-124
12492,GD-EUFE-B-016,EUFE-016
12493,GD-EUFE-B-015,EUFE-015
12494,GD-EUFE-D-096,EUFE-096
12495,GD-EUFE-D-098,EUFE-098
12496,GD-EUFE-D-100,EUFE-100
12497,GD-EUFE-D-099,EUFE-099
12498,GD-EUFE-D-097,EUFE-097
12499,GD-PALA-B-005,PALA-005
12500,GD-PALA-A-039,PALA-039
12501,SM-BORT-I-031,BORT-031
12502,DD-TROV-A-004,TROV-004
12503,SM-BORT-I-033,BORT-033
12504,DD-TROV-B-060,TROV-060
12505,SM-BORT-I-036,BORT-036
12506,DD-TROV-B-087,TROV-087
12507,SM-BORT-I-034,BORT-034
12508,DD-TROV-B-086,TROV-086
12509,SM-BORT-I-038,BORT-038
12510,DD-TROV-B-085,TROV-085
12511,SM-BORT-I-035,BORT-035
12512,DD-TROV-B-088,TROV-088
12513,SM-BORT-O-028,BORT-028
12514,DD-TROV-B-089,TROV-089
12515,SM-BORT-O-029,BORT-029
12516,DD-TROV-D-096,TROV-096
12517,SM-BORT-O-030,BORT-030
12518,DD-TROV-D-098,TROV-098
12519,SM-BORT-O-161,BORT-161
12520,DD-TROV-D-099,TROV-099
12521,SM-BORT-O-160,BORT-160
12522,DD-TROV-A-049,TROV-049
12523,SM-BORT-U-155,BORT-155
12524,DD-TROV-A-048,TROV-048
12525,SM-BORT-U-140,BORT-140
12526,SM-BORT-U-151,BORT-151
12527,SM-BORT-U-152,BORT-152
12528,SM-BORT-U-144,BORT-144
12529,SM-BORT-R-133,BORT-133
12530,SM-BORT-R-134,BORT-134
12531,SM-BORT-V-122,BORT-122
12532,SM-BORT-V-119,BORT-119
12533,SM-BORT-V-117,BORT-117
12534,SM-MARC-A-029,MARC-029
12535,SM-MARC-A-030,MARC-030
12536,SM-MARC-A-028,MARC-028
12537,SM-MARC-A-023,MARC-023
12538,SM-MARC-A-027,MARC-027
12539,SM-MARC-A-024,MARC-024
12540,SM-MARC-A-026,MARC-026
12541,SM-MARC-A-025,MARC-025
12542,SM-MARC-A-010,MARC-010
12543,SM-MARC-A-009,MARC-009
12544,SM-MARC-U-357,MARC-357
12545,SM-MARC-S-048,MARC-048
12546,SM-MARC-N-291,MARC-291
12547,SM-MARC-N-292,MARC-292
12548,SM-MARC-N-293,MARC-293
12549,SM-MARC-N-294,MARC-294
12550,SM-MARC-N-348,MARC-348
12551,SM-MARC-N-353,MARC-353
12552,SM-MARC-N-351,MARC-351
12553,SM-MARC-N-347,MARC-347
12554,SM-MARC-N-352,MARC-352
12555,SM-MARC-N-350,MARC-350
12556,SM-MARC-N-349,MARC-349
12557,SM-MARC-N-299,MARC-299
12558,SM-MARC-N-298,MARC-298
12559,SM-MARC-AE-324,MARC-324
12560,SM-MARC-AE-380,MARC-380
12561,SM-MARC-P-334,MARC-334
12562,SM-MARC-P-335,MARC-335
12563,SM-MARC-N-323,MARC-323
12564,SM-MARC-N-318,MARC-318
12565,SM-MARC-N-304,MARC-304
12566,SM-MARC-N-303,MARC-303
12567,SM-MARC-S-055,MARC-055
12568,SM-MARC-S-056,MARC-056
12569,SM-MARC-S-054,MARC-054
12570,SM-MARC-S-053,MARC-053
12571,SM-MARC-S-052,MARC-052
12572,SM-STEF-D-132,STEF-132
12573,SM-MARC-N-290,MARC-290
12574,SM-MARC-N-328,MARC-328
12575,CS-ISEP-E-066,ISEP-066
12576,SM-MARC-N-313,MARC-313
12577,SM-MARC-N-308,MARC-308
12578,SM-MARC-N-309,MARC-309
12579,SM-MARC-N-306,MARC-306
12580,SM-MARC-T-383,MARC-383
12581,SM-MARC-T-384,MARC-384
12582,SM-MARC-P-331,MARC-331
12583,SM-MARC-P-332,MARC-332
12584,SM-MARC-AF-390,MARC-390
12585,SM-MARC-AF-391,MARC-391
12586,SM-MARC-AD-386,MARC-386
12587,SM-MARC-AD-385,MARC-385
12588,SM-MARC-E-284,MARC-284
12589,SM-MARC-AD-087,MARC-087
12590,SM-MARC-AD-088,MARC-088
12591,SM-MARC-E-285,MARC-285
12592,SM-MARC-AA-057,MARC-057
12593,SM-MARC-AA-058,MARC-058
12594,SM-GALL-D-001,GALL-001
12595,SM-GALL-D-002,GALL-002
12596,SM-GALL-D-063,GALL-063
12597,SM-GALL-D-060,GALL-060
12598,SM-GALL-D-056,GALL-056
12599,SM-GALL-G-045,GALL-045
12600,SM-GALL-G-054,GALL-054
12601,SM-GALL-G-046,GALL-046
12602,SM-GALL-G-055,GALL-055
12603,SM-GALL-D-003,GALL-003
12604,SM-GALL-D-059,GALL-059
12605,SM-GALL-D-057,GALL-057
12606,SM-GALL-A-102,GALL-102
12607,SM-GALL-A-090,GALL-090
12608,SM-GALL-A-068,GALL-068
12609,SM-GALL-A-008,GALL-008
12610,SM-GALL-A-080,GALL-080
12611,SM-GALL-A-082,GALL-082
12612,SM-GALL-A-083,GALL-083
12613,SM-GALL-A-084,GALL-084
12614,SM-GALL-A-105,GALL-105
12615,SM-GALL-K-111,GALL-111
12616,SM-GALL-K-101,GALL-101
12617,SM-GALL-K-100,GALL-100
12618,SM-GALL-K-097,GALL-097
12619,SM-GALL-K-109,GALL-109
12620,SM-GALL-J-092,GALL-092
12621,SM-GALL-J-091,GALL-091
12622,SM-GALL-J-093,GALL-093
12623,SM-GALL-J-094,GALL-094
12624,SM-GALL-I-033,GALL-033
12625,SM-GALL-K-113,GALL-113
12626,SM-GALL-K-096,GALL-096
12627,SM-GALL-K-112,GALL-112
12628,SM-GALL-I-034,GALL-034
12629,SM-GALL-A-081,GALL-081
12630,SM-GALL-A-089,GALL-089
12631,SM-GALL-A-069,GALL-069
12632,SM-GALL-K-099,GALL-099
12633,SM-GALL-A-075,GALL-075
12634,SM-GALL-A-079,GALL-079
12635,SM-GALL-A-078,GALL-078
12636,SM-GALL-A-073,GALL-073
12637,SM-GALL-A-076,GALL-076
12638,SM-GALL-A-086,GALL-086
12639,SM-GALL-B-021,GALL-021
12640,SM-GALL-B-022,GALL-022
12641,SM-GALL-B-020,GALL-020
12642,SM-GALL-B-071,GALL-071
12643,SM-LUCA-I-004,LUCA-004
12644,SM-LUCA-J-191,LUCA-191
12645,SM-LUCA-J-190,LUCA-190
12646,SM-LUCA-J-001,LUCA-001
12647,SM-LUCA-J-002,LUCA-002
12648,SM-LUCA-I-016,LUCA-016
12649,SM-LUCA-I-015,LUCA-015
12650,SM-LUCA-I-014,LUCA-014
12651,SM-LUCA-I-011,LUCA-011
12652,SM-LUCA-I-012,LUCA-012
12653,SM-LUCA-I-013,LUCA-013
12654,SM-LUCA-J-229,LUCA-229
12655,SM-LUCA-I-007,LUCA-007
12656,SM-LUCA-I-017,LUCA-017
12657,SM-LUCA-I-008,LUCA-008
12658,SM-LUCA-K-056,LUCA-056
12659,SM-LUCA-K-020,LUCA-020
12660,SM-LUCA-K-019,LUCA-019
12661,SM-LUCA-K-140,LUCA-140
12662,SC-ROMA-A-026,ROMA-026
12663,SM-LUCA-K-136,LUCA-136
12664,SM-LUCA-K-137,LUCA-137
12665,SM-LUCA-K-021,LUCA-021
12666,SM-LUCA-K-139,LUCA-139
12667,SM-LUCA-K-138,LUCA-138
12668,SM-LUCA-K-059,LUCA-059
12669,SM-LUCA-K-058,LUCA-058
12670,SM-LUCA-L-141,LUCA-141
12671,SM-LUCA-M-142,LUCA-142
12672,SM-LUCA-O-197,LUCA-197
12673,SM-LUCA-O-196,LUCA-196
12674,SM-LUCA-K-060,LUCA-060
12675,SM-LUCA-K-061,LUCA-061
12676,SM-LUCA-K-057,LUCA-057
12677,SM-LUCA-R-209,LUCA-209
12678,SM-LUCA-R-206,LUCA-206
12679,SM-LUCA-D-132,LUCA-132
12680,SM-LUCA-D-133,LUCA-133
12681,SM-LUCA-D-104,LUCA-104
12682,SM-LUCA-D-101,LUCA-101
12683,SM-LUCA-B-152,LUCA-152
12684,SM-LUCA-B-150,LUCA-150
12685,SM-LUCA-B-154,LUCA-154
12686,SM-LUCA-B-155,LUCA-155
12687,SM-LUCA-B-125,LUCA-125
12688,SM-LUCA-B-124,LUCA-124
12689,SM-LUCA-B-123,LUCA-123
12690,SM-LUCA-B-126,LUCA-126
12691,SM-LUCA-B-127,LUCA-127
12692,SM-LUCA-B-128,LUCA-128
12693,SM-LUCA-B-129,LUCA-129
12694,SM-LUCA-F-157,LUCA-157
12695,SM-LUCA-F-166,LUCA-166
12696,SM-LUCA-F-158,LUCA-158
12697,SM-LUCA-F-167,LUCA-167
12698,SM-LUCA-F-161,LUCA-161
12699,SM-LUCA-G-173,LUCA-173
12700,SM-LUCA-G-210,LUCA-210
12701,SM-LUCA-B-120,LUCA-120
12702,SM-LUCA-B-119,LUCA-119
12703,SM-LUCA-B-118,LUCA-118
12704,SM-LUCA-B-117,LUCA-117
12705,SM-LUCA-B-110,LUCA-110
12706,SM-LUCA-C-088,LUCA-088
12707,SM-LUCA-C-087,LUCA-087
12708,SM-LUCA-C-086,LUCA-086
12709,SM-LUCA-C-093,LUCA-093
12710,SM-LUCA-C-091,LUCA-091
12711,SM-LUCA-C-090,LUCA-090
12712,SM-LUCA-C-092,LUCA-092
12713,SM-LUCA-C-079,LUCA-079
12714,SM-LUCA-C-073,LUCA-073
12715,SM-MARC-Z-266,MARC-266
12716,SM-MARC-Z-269,MARC-269
12717,SM-MARC-Z-274,MARC-274
12718,SM-MARC-Y-244,MARC-244
12719,SM-MARC-Y-245,MARC-245
12720,SM-MARC-H-250,MARC-250
12721,SM-MARC-H-249,MARC-249
12722,SM-MARC-H-248,MARC-248
12723,SM-MARC-H-251,MARC-251
12724,SM-MARC-K-283,MARC-283
12725,SM-MARC-K-282,MARC-282
12726,SM-MARC-K-281,MARC-281
12727,SM-MARC-K-222,MARC-222
12728,SM-MARC-Z-278,MARC-278
12729,SM-MARC-Z-227,MARC-227
12730,SM-MARC-J-263,MARC-263
12731,SM-MARC-J-262,MARC-262
12732,SM-MARC-J-257,MARC-257
12733,SM-MARC-J-179,MARC-179
12734,SM-MARC-J-231,MARC-231
12735,SM-MARC-J-170,MARC-170
12736,SM-MARC-J-258,MARC-258
12737,SM-MARC-J-235,MARC-235
12738,SM-MARC-J-178,MARC-178
12739,SM-MARC-J-233,MARC-233
12740,SM-MARC-J-255,MARC-255
12741,SM-MARC-J-254,MARC-254
12742,SM-MARC-E-219,MARC-219
12743,SM-MARC-E-217,MARC-217
12744,SM-MARC-J-260,MARC-260
12745,SM-MARC-J-272,MARC-272
12746,SM-MARC-F-135,MARC-135
12747,SM-MARC-F-134,MARC-134
12748,SM-MARC-F-133,MARC-133
12749,SM-MARC-F-182,MARC-182
12750,SM-MARC-F-164,MARC-164
12751,SM-MARC-F-132,MARC-132
12752,SM-MARC-F-154,MARC-154
12753,SM-MARC-F-149,MARC-149
12754,SM-MARC-F-187,MARC-187
12755,SM-MARC-F-186,MARC-186
12756,SM-MARC-F-143,MARC-143
12757,SM-MARC-F-142,MARC-142
12758,SM-MARC-F-141,MARC-141
12759,SM-MARC-F-140,MARC-140
12760,SM-MARC-G-207,MARC-207
12761,SM-MARC-G-192,MARC-192
12762,SM-MARC-F-130,MARC-130
12763,SM-MARC-G-193,MARC-193
12764,SM-MARC-G-206,MARC-206
12765,SM-MARC-F-131,MARC-131
12766,SM-MARC-F-159,MARC-159
12767,SM-MARC-F-155,MARC-155
12768,SM-MARC-F-150,MARC-150
12769,SM-MARC-F-147,MARC-147
12770,SM-MARC-F-129,MARC-129
12771,SM-MARC-G-194,MARC-194
12772,SM-MARC-G-208,MARC-208
12773,SM-MARC-L-199,MARC-199
12774,SM-MARC-L-198,MARC-198
12775,SM-MARC-X-118,MARC-118
12776,SM-MARC-X-119,MARC-119
12777,SM-MARC-L-115,MARC-115
12778,SM-MOIS-M-001,MOIS-001
12779,SM-MOIS-M-083,MOIS-083
12780,SM-MOIS-E-006,MOIS-006
12781,SM-MOIS-E-007,MOIS-007
12782,SM-MOIS-E-008,MOIS-008
12783,SM-MOIS-E-010,MOIS-010
12784,SM-MOIS-E-009,MOIS-009
12785,SM-FANT-A-069,FANT-069
12786,SM-FANT-A-055,FANT-055
12787,SM-FANT-A-054,FANT-054
12788,SM-FANT-A-068,FANT-068
12789,SM-FANT-A-059,FANT-059
12790,SM-FANT-A-066,FANT-066
12791,SM-FANT-A-062,FANT-062
12792,SM-FANT-A-061,FANT-061
12793,SM-FANT-A-067,FANT-067
12794,SM-FANT-A-049,FANT-049
12795,SM-FANT-A-060,FANT-060
12796,SM-FANT-B-044,FANT-044
12797,SM-FANT-B-071,FANT-071
12798,SM-FANT-B-001,FANT-001
12799,SM-LUCA-K-230,LUCA-230
12800,SM-LUCA-U-042,LUCA-042
12801,SM-LUCA-U-043,LUCA-043
12802,SM-LUCA-U-044,LUCA-044
12803,SM-LUCA-U-045,LUCA-045
12804,SM-LUCA-U-046,LUCA-046
12805,SM-LUCA-U-047,LUCA-047
12806,SM-LUCA-U-048,LUCA-048
12807,SM-LUCA-U-036,LUCA-036
12808,SM-LUCA-U-035,LUCA-035
12809,SM-LUCA-U-034,LUCA-034
12810,SM-LUCA-U-049,LUCA-049
12811,SM-LUCA-U-051,LUCA-051
12812,SM-LUCA-U-054,LUCA-054
12814,SM-LUCA-V-026,LUCA-026
12815,SM-LUCA-V-027,LUCA-027
12816,SP-SILV-AC-041,SILV-041
12817,SP-SILV-AC-048,SILV-048
12818,SP-SILV-AC-044,SILV-044
12819,SP-MELO-A-045,MELO-045
12820,SP-MELO-I-017,MELO-017
12821,SP-MELO-G-022,MELO-022
12822,SP-MELO-G-008,MELO-008
12823,SP-MELO-G-025,MELO-025
12824,SP-MELO-B-020,MELO-020
12825,SP-POLO-I-064,POLO-064
12826,SP-POLO-I-054,POLO-054
12827,SP-POLO-I-055,POLO-055
12828,SP-POLO-I-057,POLO-057
12829,SP-POLO-I-056,POLO-056
12830,SP-POLO-I-039,POLO-039
12831,SP-POLO-H-031,POLO-031
12832,SP-POLO-H-030,POLO-030
12833,SP-POLO-H-033,POLO-033
12834,SP-POLO-H-034,POLO-034
12835,SP-POLO-H-017,POLO-017
12836,SP-POLO-H-022,POLO-022
12837,SP-POLO-I-036,POLO-036
12838,SP-NOMB-I-078,NOMB-078
12839,SP-NOMB-I-077,NOMB-077
12840,SP-NOMB-I-076,NOMB-076
12841,SP-NOMB-I-075,NOMB-075
12842,SP-NOMB-D-071,NOMB-071
12843,SP-NOMB-D-061,NOMB-061
12844,SP-NOMB-D-028,NOMB-028
12845,SP-NOMB-D-014,NOMB-014
12846,SP-NOMB-F-053,NOMB-053
12847,SP-NOMB-F-054,NOMB-054
12848,SP-NOMB-H-016,NOMB-016
12849,SP-NOMB-E-052,NOMB-052
12850,SP-NOMB-E-051,NOMB-051
12851,SP-NOMB-E-045,NOMB-045
12852,SP-NOMB-E-046,NOMB-046
12853,SP-NOMB-E-049,NOMB-049
12854,SP-NOMB-E-034,NOMB-034
12855,SP-NOMB-E-048,NOMB-048
12856,SP-NOMB-E-035,NOMB-035
12857,SP-NOMB-G-021,NOMB-021
12858,SP-NOMB-G-022,NOMB-022
12859,SP-NOMB-G-020,NOMB-020
12860,SP-NOMB-E-044,NOMB-044
12861,SP-NOMB-E-042,NOMB-042
12862,SP-NOMB-E-043,NOMB-043
12863,SP-FRAR-N-104,FRAR-104
12864,SP-FRAR-N-107,FRAR-107
12865,SP-FRAR-N-106,FRAR-106
12866,SM-ANZO-D-162,ANZO-162
12867,SM-ANZO-D-163,ANZO-163
12868,SM-ANZO-D-164,ANZO-164
12869,SM-ANZO-D-002,ANZO-002
12870,SM-ANZO-D-170,ANZO-170
12871,SM-ANZO-D-005,ANZO-005
12872,SM-ANZO-J-008,ANZO-008
12873,SM-ANZO-J-007,ANZO-007
12874,SM-ANZO-J-006,ANZO-006
12875,SM-ANZO-J-176,ANZO-176
12876,SM-ANZO-J-175,ANZO-175
12877,SM-ANZO-D-004,ANZO-004
12878,SM-ANZO-D-001,ANZO-001
12879,SM-ANZO-D-161,ANZO-161
12880,SM-ANZO-D-160,ANZO-160
12881,SM-ANZO-D-158,ANZO-158
12882,SM-ANZO-D-159,ANZO-159
12883,SM-ANZO-D-141,ANZO-141
12884,SM-ANZO-D-137,ANZO-137
12885,SM-ANZO-D-136,ANZO-136
12886,SM-ANZO-E-135,ANZO-135
12887,SM-ANZO-E-128,ANZO-128
12888,SM-ANZO-E-133,ANZO-133
12889,SM-ANZO-E-134,ANZO-134
12890,SM-ANZO-D-142,ANZO-142
12891,SM-ANZO-D-140,ANZO-140
12892,SM-ANZO-G-011,ANZO-011
12893,SM-ANZO-D-156,ANZO-156
12894,SM-ANZO-D-157,ANZO-157
12895,SM-ANZO-D-144,ANZO-144
12896,SM-ANZO-D-154,ANZO-154
12897,SM-ANZO-D-145,ANZO-145
12898,SM-ANZO-F-123,ANZO-123
12899,SM-ANZO-F-122,ANZO-122
12900,SM-ANZO-C-118,ANZO-118
12901,SM-ANZO-C-111,ANZO-111
12902,SM-ANZO-A-090,ANZO-090
12903,SM-ANZO-A-089,ANZO-089
12904,SM-ANZO-A-104,ANZO-104
12905,SM-ANZO-A-151,ANZO-151
12906,SM-ANZO-P-099,ANZO-099
12907,SM-ANZO-P-098,ANZO-098
12908,SM-ANZO-P-096,ANZO-096
12909,SM-ANZO-P-097,ANZO-097
12910,SM-ANZO-P-095,ANZO-095
12911,SM-ANZO-P-094,ANZO-094
12912,SM-ANZO-H-050,ANZO-050
12913,SM-ANZO-H-049,ANZO-049
12914,SM-ANZO-H-025,ANZO-025
12915,SM-ANZO-H-014,ANZO-014
12916,SM-ANZO-H-015,ANZO-015
12917,SM-ANZO-S-082,ANZO-082
12918,SM-ANZO-S-083,ANZO-083
12919,SM-ANZO-S-054,ANZO-054
12920,SM-ANZO-R-075,ANZO-075
12921,SM-ANZO-L-038,ANZO-038
12922,SM-ANZO-L-039,ANZO-039
12923,SM-ANZO-L-040,ANZO-040
12924,SM-ANZO-L-045,ANZO-045
12925,SM-ANZO-L-044,ANZO-044
12926,SM-GARZ-A-018,GARZ-018
12927,SM-GARZ-A-017,GARZ-017
12928,SM-GARZ-A-014,GARZ-014
12929,SM-GARZ-A-013,GARZ-013
12930,SM-GARZ-A-003,GARZ-003
12931,SM-GARZ-A-032,GARZ-032
12932,SM-ANZO-H-016,ANZO-016
12933,SM-ANZO-H-047,ANZO-047
12934,SM-ANZO-H-046,ANZO-046
12935,SM-ANZO-H-021,ANZO-021
12936,SM-ANZO-H-020,ANZO-020
12937,SM-ANZO-H-019,ANZO-019
12938,SM-ANZO-N-063,ANZO-063
12939,SM-ANZO-N-067,ANZO-067
12940,SM-GARZ-C-019,GARZ-019
12941,SM-GARZ-C-031,GARZ-031
12942,SM-GARZ-B-010,GARZ-010
12943,SM-GARZ-B-009,GARZ-009
12944,SM-STEF-L-289,STEF-289
12945,SM-STEF-L-290,STEF-290
12946,SM-STEF-L-291,STEF-291
12947,SM-STEF-L-292,STEF-292
12948,SM-STEF-L-287,STEF-287
12949,SM-STEF-L-162,STEF-162
12950,SM-STEF-L-161,STEF-161
12951,SM-GARZ-C-027,GARZ-027
12952,SM-GARZ-C-028,GARZ-028
12953,SM-STEF-N-300,STEF-300
12954,SM-STEF-N-301,STEF-301
12955,SM-STEF-N-302,STEF-302
12956,SM-STEF-N-303,STEF-303
12957,SM-STEF-A-005,STEF-005
12958,SM-STEF-A-004,STEF-004
12959,SM-STEF-A-003,STEF-003
12960,SM-STEF-A-002,STEF-002
12961,SM-STEF-A-205,STEF-205
12962,SM-STEF-A-206,STEF-206
12963,SM-STEF-A-062,STEF-062
12964,SM-STEF-A-063,STEF-063
12965,SM-STEF-A-070,STEF-070
12966,SM-STEF-A-066,STEF-066
12967,SM-STEF-A-010,STEF-010
12968,SM-STEF-A-011,STEF-011
12969,SM-STEF-A-015,STEF-015
12970,SM-STEF-A-016,STEF-016
12971,SM-STEF-A-014,STEF-014
12972,SM-STEF-A-017,STEF-017
12973,SM-STEF-A-089,STEF-089
12974,SM-STEF-P-021,STEF-021
12975,SM-STEF-P-085,STEF-085
12976,SM-STEF-P-019,STEF-019
12977,SM-STEF-P-020,STEF-020
12978,SM-STEF-P-201,STEF-201
12979,SM-STEF-P-090,STEF-090
12980,SM-STEF-P-092,STEF-092
12981,SM-STEF-P-022,STEF-022
12982,SM-STEF-A-207,STEF-207
12983,SM-STEF-H-094,STEF-094
12984,SM-STEF-H-024,STEF-024
12985,SM-STEF-H-027,STEF-027
12986,SM-STEF-H-057,STEF-057
12987,SM-STEF-H-028,STEF-028
12988,SM-STEF-H-056,STEF-056
12989,SM-STEF-H-055,STEF-055
12990,SM-STEF-H-054,STEF-054
12991,SM-STEF-E-127,STEF-127
12992,SM-STEF-E-095,STEF-095
12993,SM-STEF-E-096,STEF-096
12994,SM-STEF-E-097,STEF-097
12995,SM-STEF-E-098,STEF-098
12996,SM-STEF-E-099,STEF-099
12997,SM-STEF-E-100,STEF-100
12998,SM-STEF-E-101,STEF-101
12999,SM-STEF-E-032,STEF-032
13000,SM-STEF-E-031,STEF-031
13001,SM-STEF-E-106,STEF-106
13002,SM-STEF-E-105,STEF-105
13003,SM-STEF-E-104,STEF-104
13004,SM-STEF-E-103,STEF-103
13005,SM-STEF-E-102,STEF-102
13006,SM-STEF-E-120,STEF-120
13007,SM-STEF-E-119,STEF-119
13008,SM-STEF-F-113,STEF-113
13009,SM-STEF-F-114,STEF-114
13010,SM-STEF-F-118,STEF-118
13011,SM-STEF-F-109,STEF-109
13012,SM-STEF-F-108,STEF-108
13013,SM-STEF-D-131,STEF-131
13014,SM-STEF-D-130,STEF-130
13015,SM-STEF-D-129,STEF-129
13016,DD-TROV-A-034,TROV-034
13017,SC-ROMA-A-037,ROMA-037
13018,DD-TROV-A-033,TROV-033
13019,SM-STEF-D-133,STEF-133
13020,SC-MAGG-I-081,MAGG-081
13021,DD-TROV-A-072,TROV-072
13022,SC-MAGG-I-080,MAGG-080
13023,DD-TROV-A-011,TROV-011
13024,SC-MAGG-E-015,MAGG-015
13025,DD-TROV-A-024,TROV-024
13026,SC-MAGG-E-014,MAGG-014
13027,SM-STEF-G-141,STEF-141
13028,DD-TROV-A-022,TROV-022
13029,DD-RAGU-A-004,RAGU-004
13030,SM-STEF-G-115,STEF-115
13031,DD-TROV-A-042,TROV-042
13032,DD-MALC-B-006,MALC-006
13033,SM-STEF-G-116,STEF-116
13034,DD-TROV-A-041,TROV-041
13035,DD-MALC-B-005,MALC-005
13036,SM-STEF-D-135,STEF-135
13037,DD-TROV-A-040,TROV-040
13038,DD-RAGU-D-009,RAGU-009
13039,DD-TROV-A-044,TROV-044
13040,SM-STEF-D-136,STEF-136
13041,DD-RAGU-D-010,RAGU-010
13042,DD-TROV-A-043,TROV-043
13043,DD-MART-A-008,MART-008
13044,SM-STEF-D-137,STEF-137
13045,DD-TROV-A-031,TROV-031
13046,DD-MART-A-007,MART-007
13047,SM-STEF-D-043,STEF-043
13048,DD-TROV-A-030,TROV-030
13049,DD-MART-A-012,MART-012
13050,SM-STEF-D-040,STEF-040
13051,DD-MART-C-013,MART-013
13052,DD-BARN-C-026,BARN-026
13053,SM-STEF-D-041,STEF-041
13054,DD-MART-A-011,MART-011
13055,DD-BARN-C-027,BARN-027
13056,SM-DUCA-A-038,DUCA-038
13057,DD-BARN-J-082,BARN-082
13058,DD-MART-A-010,MART-010
13059,SM-DUCA-A-039,DUCA-039
13060,DD-BARN-J-081,BARN-081
13061,DD-MART-A-009,MART-009
13062,DD-BARN-H-050,BARN-050
13063,SM-DUCA-A-046,DUCA-046
13064,SC-PORT-A-080,PORT-080
13065,CS-ISEP-H-071,ISEP-071
13066,DD-BARN-H-051,BARN-051
13067,SM-DUCA-A-023,DUCA-023
13068,SC-PORT-A-079,PORT-079
13069,SM-DUCA-A-022,DUCA-022
13070,DD-BARN-H-053,BARN-053
13071,CS-ELEN-U-267,ELEN-267
13072,SC-PORT-A-078,PORT-078
13073,DD-BARN-H-052,BARN-052
13074,CS-ELEN-A-031,ELEN-031
13075,CS-ELEN-A-030,ELEN-030
13076,CS-ELEN-A-029,ELEN-029
13077,SM-DUCA-A-001,DUCA-001
13078,CS-ELEN-A-253,ELEN-253
13079,CS-ELEN-A-254,ELEN-254
13080,CS-ELEN-A-255,ELEN-255
13081,CS-ELEN-A-003,ELEN-003
13082,CS-ELEN-A-004,ELEN-004
13083,CS-ELEN-A-005,ELEN-005
13084,CS-ELEN-A-008,ELEN-008
13085,CS-ELEN-A-009,ELEN-009
13086,CS-ELEN-A-027,ELEN-027
13087,CS-ELEN-A-026,ELEN-026
13088,CS-ELEN-M-138,ELEN-138
13089,CS-ELEN-A-020,ELEN-020
13090,CS-ELEN-A-021,ELEN-021
13091,CS-ELEN-A-022,ELEN-022
13092,CS-ELEN-A-023,ELEN-023
13093,CS-ELEN-A-016,ELEN-016
13094,CS-ELEN-A-015,ELEN-015
13095,CS-ELEN-A-014,ELEN-014
13096,CS-ANA-N-573,ANA-573
13097,CS-ANA-N-574,ANA-574
13098,CS-ISEP-D-010,ISEP-010
13099,CS-ISEP-D-009,ISEP-009
13100,CS-ISEP-E-057,ISEP-057
13101,CS-ISEP-F-041,ISEP-041
13102,CS-ISEP-F-042,ISEP-042
13103,CS-ISEP-G-084,ISEP-084
13104,CS-ISEP-G-083,ISEP-083
13105,CS-ISEP-A-075,ISEP-075
13106,CS-ISEP-A-074,ISEP-074
13107,CS-ANA-O-524,ANA-524
13108,CS-ANA-O-525,ANA-525
13109,CS-ANA-O-526,ANA-526
13110,CS-ANA-O-527,ANA-527
13111,CS-ANA-X-505,ANA-505
13112,CS-ANA-X-506,ANA-506
13113,CS-ANA-X-507,ANA-507
13114,CS-ANA-X-508,ANA-508
13115,CS-ANA-AN-487,ANA-487
13116,CS-ANA-AN-486,ANA-486
13117,CS-ANA-AN-481,ANA-481
13118,CS-ANA-AN-482,ANA-482
13119,CS-ANA-M-522,ANA-522
13120,CS-ANA-M-521,ANA-521
13121,CS-ANA-AM-477,ANA-477
13122,CS-ANA-AM-476,ANA-476
13123,CS-ANA-AM-475,ANA-475
13124,CS-ANA-AM-474,ANA-474
13125,CS-ANA-AM-472,ANA-472
13126,CS-ANA-AM-473,ANA-473
13127,CS-ANA-AL-465,ANA-465
13128,CS-ANA-AL-464,ANA-464
13129,CS-ANA-AL-463,ANA-463
13130,CS-ANA-AL-462,ANA-462
13131,CS-ANA-AD-391,ANA-391
13132,CS-ANA-AD-392,ANA-392
13133,CS-ANA-S-363,ANA-363
13134,CS-ANA-S-364,ANA-364
13135,CS-ANA-S-365,ANA-365
13136,CS-ANA-AD-389,ANA-389
13137,CS-ANA-AD-390,ANA-390
13138,CS-ANA-AS-372,ANA-372
13139,CS-ANA-AS-373,ANA-373
13140,CS-ANA-AS-379,ANA-379
13141,CS-ANA-AS-417,ANA-417
13142,CS-ANA-AS-378,ANA-378
13143,CS-ANA-AC-376,ANA-376
13144,CS-ANA-AC-377,ANA-377
13145,CS-ANA-AC-374,ANA-374
13146,CS-ANA-AC-375,ANA-375
13147,CS-ANA-S-380,ANA-380
13148,CS-ANA-S-413,ANA-413
