short_alias,TP_CLS_ED,Qu_Gronda,Qu_Terra,Superficie
CARM-507,Bg,11.0,0.98,105.28
CARM-508,Bg,13.8,1.15,91.91
CARM-509,Bg,0.0,0.0,75.07
CARM-510,Bg,14.6,1.15,76.79
CARM-511,Bg,15.94,1.15,484.58
CARM-512,B,9.83,0.95,190.89
CARM-513,A1,10.0,1.25,127.64
CARM-514,B,11.12,0.75,148.15
CARM-515,C,7.61,1.15,21.03
CARM-516,B,9.4,1.15,110.2
CARM-517,C,18.07,1.15,482.87
CARM-518,B,0.0,0.0,249.5
CARM-519,C,16.05,1.15,524.89
CARM-520,C,22.32,0.75,1392.93
CARM-521,C,20.8,1.15,892.44
CARM-522,C,0.0,0.0,708.64
CARM-523,C,24.69,1.15,961.89
CARM-524,C,0.0,0.0,25.89
CARM-525,A,7.74,0.85,111.59
CARM~NO_BUILDING,,,,
